order_id,customer_id,product,price,quantity,date,total
2874,1852,Monitor,36.0,3.0,2025-07-11 12:12:19,108.0
2875,1653,Monitor,493.58,1.0,2025-05-16 15:58:01,493.58
2876,1708,Notebook,98.04,4.0,2025-05-13 00:41:02,392.16
2877,1811,Notebook,422.78,2.0,2025-10-29 02:20:34,845.56
2878,1767,Notebook,39.95,2.0,2025-05-29 21:18:40,79.9
2879,1326,Notebook,272.72,1.0,2025-06-07 08:58:49,272.72
2880,1155,Teclado,61.38,2.0,2025-12-18 00:22:58,122.76
2881,1455,Mouse,18.27,4.0,2025-07-08 05:57:53,73.08
2882,1958,Mouse,499.82,1.0,2026-01-16 02:24:38,499.82
2883,1553,Teclado,320.54,2.0,2025-10-10 07:53:42,641.08
2884,1078,Teclado,177.5,2.0,2025-06-01 06:29:35,355.0
2885,1099,Monitor,24.61,4.0,2025-09-29 01:57:15,98.44
2886,1697,Teclado,379.96,3.0,2025-04-05 13:24:39,1139.8799999999999
2887,1670,Mouse,393.33,1.0,2025-04-14 07:06:23,393.33
2888,1976,Monitor,421.56,3.0,2025-08-12 10:48:00,1264.68
2889,1669,Monitor,252.46,4.0,2026-03-02 19:39:02,1009.84
2890,1946,Monitor,25.19,3.0,2025-07-31 07:44:34,75.57000000000001
2891,1101,Teclado,365.18,4.0,2025-09-20 13:24:50,1460.72
2892,1810,Teclado,37.56,1.0,2025-05-23 20:30:53,37.56
2893,1722,Notebook,442.74,4.0,2025-12-26 18:46:53,1770.96
2894,1845,Notebook,35.99,2.0,2026-03-14 19:25:33,71.98
2895,1897,Mouse,453.12,4.0,2025-06-28 18:49:26,1812.48
2896,1454,Teclado,335.68,2.0,2026-02-25 03:50:43,671.36
2897,1537,Teclado,490.04,4.0,2025-07-06 18:53:28,1960.16
2898,1488,Monitor,129.61,2.0,2025-08-10 02:10:29,259.22
2899,1747,Mouse,128.52,3.0,2026-02-15 19:19:46,385.56000000000006
2900,1249,Teclado,431.19,3.0,2025-04-28 20:27:35,1293.57
2901,1272,Teclado,403.6,2.0,2026-03-28 03:52:58,807.2
2902,1486,Teclado,200.71,4.0,2025-08-25 17:56:40,802.84
2903,1031,Teclado,383.87,1.0,2026-01-08 12:33:55,383.87
2904,1641,Notebook,14.22,2.0,2025-08-03 16:05:44,28.44
2905,1133,Notebook,70.55,3.0,2025-11-14 01:01:34,211.64999999999998
2906,1796,Notebook,320.58,2.0,2026-02-13 23:18:42,641.16
2907,1517,Notebook,420.03,4.0,2025-08-18 05:20:39,1680.12
2908,1883,Mouse,398.44,2.0,2025-07-07 19:45:54,796.88
2909,1791,Mouse,155.77,4.0,2025-10-17 09:59:51,623.08
2910,1953,Notebook,148.04,4.0,2026-01-09 06:46:28,592.16
2911,1751,Mouse,205.56,2.0,2025-11-24 09:42:28,411.12
2912,1300,Teclado,192.88,2.0,2025-08-05 17:07:36,385.76
2913,1698,Monitor,401.5,2.0,2025-10-27 19:33:48,803.0
2914,1758,Mouse,358.41,1.0,2025-12-10 00:37:24,358.41
2915,1033,Monitor,464.45,3.0,2025-07-07 13:34:09,1393.35
2916,1880,Monitor,309.36,3.0,2025-05-12 11:55:22,928.08
2917,1679,Monitor,92.12,2.0,2025-09-28 00:37:38,184.24
2918,1300,Mouse,183.05,1.0,2026-02-07 14:45:19,183.05
2919,1021,Monitor,331.93,1.0,2025-10-21 16:51:15,331.93
2920,1103,Teclado,455.57,3.0,2026-02-26 18:51:35,1366.71
2921,1022,Notebook,494.6,4.0,2025-10-19 17:04:01,1978.4
2922,1961,Monitor,100.62,3.0,2026-01-24 16:40:45,301.86
2923,1677,Monitor,430.71,1.0,2026-03-13 23:11:18,430.71
2924,1841,Monitor,157.37,4.0,2025-04-13 23:21:55,629.48
2925,1861,Teclado,304.8,1.0,2025-11-28 15:20:42,304.8
2926,1662,Notebook,180.04,4.0,2025-05-06 19:57:00,720.16
2927,1938,Notebook,148.93,4.0,2025-10-29 11:08:10,595.72
2928,1830,Monitor,69.57,2.0,2026-03-02 02:13:41,139.14
2929,1632,Monitor,24.6,2.0,2025-04-10 00:31:30,49.2
2930,1464,Mouse,152.86,3.0,2026-02-23 01:47:19,458.58000000000004
2931,1499,Notebook,482.96,4.0,2025-09-12 03:21:36,1931.84
2932,1660,Mouse,116.9,2.0,2025-05-30 01:30:54,233.8
2933,1896,Teclado,367.87,3.0,2025-06-05 00:33:44,1103.6100000000001
2934,1340,Mouse,141.7,2.0,2025-10-26 23:13:42,283.4
2935,1737,Monitor,50.32,3.0,2026-03-13 13:02:39,150.96
2936,1407,Monitor,468.17,3.0,2025-07-15 16:32:14,1404.51
2937,1277,Monitor,479.27,4.0,2025-06-16 01:27:21,1917.08
2938,1635,Teclado,436.34,2.0,2025-11-23 23:07:45,872.68
2939,1810,Teclado,180.31,3.0,2025-11-15 03:19:14,540.9300000000001
2940,1036,Mouse,109.88,1.0,2026-01-25 16:33:57,109.88
2941,1364,Teclado,338.43,2.0,2025-09-08 15:12:05,676.86
2942,1016,Monitor,244.33,4.0,2025-06-08 22:36:03,977.32
2943,1669,Teclado,71.64,2.0,2025-07-14 03:03:51,143.28
2944,1406,Mouse,53.21,2.0,2026-02-12 19:18:47,106.42
2945,1063,Monitor,179.07,2.0,2025-07-29 16:09:28,358.14
2946,1187,Notebook,45.55,1.0,2026-03-03 15:18:51,45.55
2947,1802,Monitor,133.71,4.0,2026-03-21 00:24:01,534.84
2948,1431,Notebook,171.68,3.0,2025-04-06 04:51:38,515.04
2949,1949,Mouse,184.13,3.0,2025-07-22 11:42:46,552.39
2950,1818,Teclado,103.28,1.0,2025-10-13 22:49:22,103.28
2951,1131,Teclado,81.66,3.0,2026-01-31 02:43:06,244.98
2952,1176,Teclado,204.4,2.0,2025-05-04 22:53:00,408.8
2953,1841,Notebook,288.76,4.0,2026-01-24 21:16:28,1155.04
2954,1281,Monitor,415.17,4.0,2025-06-16 04:43:23,1660.68
2955,1154,Monitor,55.98,1.0,2025-09-20 18:13:08,55.98
2956,1982,Teclado,435.76,2.0,2026-03-16 13:35:58,871.52
2957,1233,Teclado,259.1,1.0,2025-10-15 11:03:01,259.1
2958,1728,Notebook,108.29,2.0,2025-08-03 15:18:26,216.58
2959,1358,Mouse,25.64,2.0,2025-11-10 21:55:12,51.28
2960,1878,Notebook,399.6,2.0,2026-03-03 04:10:52,799.2
2961,1250,Mouse,149.58,3.0,2025-07-06 08:54:15,448.74
2962,1119,Monitor,148.16,1.0,2025-05-12 20:16:31,148.16
2963,1934,Teclado,328.04,2.0,2025-09-14 10:33:52,656.08
2964,1260,Notebook,125.55,4.0,2025-10-09 23:54:30,502.2
2965,1742,Monitor,187.13,1.0,2026-03-05 01:09:57,187.13
2966,1090,Notebook,170.79,4.0,2025-05-20 04:33:39,683.16
2967,1666,Notebook,82.06,2.0,2025-08-07 13:13:44,164.12
2968,1185,Notebook,111.72,1.0,2026-02-25 12:10:26,111.72
2969,1285,Notebook,480.94,1.0,2025-05-19 18:18:19,480.94
2970,1687,Monitor,164.64,2.0,2025-05-04 08:01:36,329.28
2971,1308,Teclado,150.12,4.0,2025-06-15 07:56:28,600.48
2972,1428,Notebook,244.95,1.0,2025-04-15 21:11:46,244.95
2973,1244,Teclado,24.24,3.0,2025-07-29 15:35:36,72.72
2974,1769,Mouse,470.29,1.0,2026-02-15 07:52:56,470.29
2975,1444,Monitor,276.26,3.0,2025-08-22 01:54:36,828.78
2976,1660,Monitor,270.74,2.0,2025-12-09 11:11:02,541.48
2977,1599,Notebook,311.66,1.0,2026-02-06 13:50:50,311.66
2978,1799,Monitor,71.35,4.0,2025-06-01 16:48:49,285.4
2979,1217,Teclado,476.68,2.0,2025-08-09 23:34:53,953.36
2980,1462,Notebook,366.43,4.0,2025-08-01 02:25:00,1465.72
2981,1322,Teclado,224.81,4.0,2025-06-29 01:29:53,899.24
2982,1210,Mouse,358.81,4.0,2025-09-25 18:18:07,1435.24
2983,1177,Mouse,115.24,1.0,2025-08-31 18:28:13,115.24
2984,1085,Notebook,106.14,1.0,2025-12-26 05:09:29,106.14
2985,1404,Teclado,184.66,2.0,2025-04-20 11:49:04,369.32
2986,1913,Teclado,480.88,4.0,2025-09-25 17:51:48,1923.52
2987,1400,Mouse,355.04,4.0,2026-02-11 19:22:26,1420.16
2988,1823,Monitor,137.84,2.0,2026-03-24 10:11:20,275.68
2989,1075,Notebook,453.96,2.0,2025-10-21 17:05:46,907.92
2990,1090,Teclado,424.89,1.0,2026-03-10 14:50:19,424.89
2991,1914,Notebook,218.84,1.0,2025-05-19 16:34:04,218.84
2992,1635,Teclado,144.04,2.0,2026-01-27 04:04:34,288.08
2993,1896,Notebook,88.96,2.0,2026-03-26 16:25:13,177.92
2994,1366,Notebook,152.97,4.0,2025-06-14 02:22:00,611.88
2995,1970,Teclado,490.32,1.0,2025-11-23 14:35:45,490.32
2996,1457,Monitor,114.2,3.0,2025-05-26 20:22:42,342.6
2997,1011,Mouse,177.81,1.0,2026-03-07 22:36:42,177.81
2998,1770,Notebook,158.3,3.0,2025-12-26 04:07:04,474.90000000000003
2999,1483,Notebook,261.85,3.0,2025-12-29 13:21:54,785.5500000000001
3000,1827,Monitor,218.94,4.0,2025-07-17 07:37:58,875.76
3001,1943,Monitor,313.36,4.0,2025-04-13 13:20:52,1253.44
3002,1173,Monitor,93.28,4.0,2025-05-29 07:22:43,373.12
3003,1098,Notebook,264.73,3.0,2025-04-17 21:05:05,794.19
3004,1831,Notebook,107.96,3.0,2026-01-28 14:01:38,323.88
3005,1815,Teclado,290.18,3.0,2025-08-10 02:27:22,870.54
3006,1137,Monitor,337.2,1.0,2025-08-19 05:41:20,337.2
3007,1854,Monitor,118.84,2.0,2026-03-08 11:58:41,237.68
3008,1260,Notebook,311.5,4.0,2026-03-08 12:07:16,1246.0
3009,1129,Monitor,120.45,2.0,2026-02-27 17:57:44,240.9
3010,1029,Monitor,38.0,1.0,2025-12-20 22:34:26,38.0
3011,1129,Teclado,97.25,3.0,2025-09-10 15:02:01,291.75
3012,1132,Monitor,142.0,2.0,2026-01-28 13:58:21,284.0
3013,1404,Monitor,226.97,3.0,2026-03-26 14:50:19,680.91
3014,1239,Monitor,203.6,4.0,2025-05-01 19:15:01,814.4
3015,1830,Mouse,366.49,1.0,2025-09-25 07:17:29,366.49
3016,1921,Notebook,12.12,2.0,2025-05-27 02:18:32,24.24
3017,1918,Notebook,351.46,3.0,2026-02-18 05:33:03,1054.3799999999999
3018,1283,Notebook,474.99,2.0,2025-12-18 09:23:38,949.98
3019,1990,Monitor,122.41,3.0,2025-08-12 10:35:42,367.23
3020,1976,Teclado,211.39,4.0,2025-09-10 15:27:39,845.56
3021,1876,Notebook,161.15,4.0,2025-10-04 10:52:57,644.6
3022,1161,Notebook,427.95,1.0,2025-06-24 02:41:07,427.95
3023,1824,Mouse,116.26,4.0,2025-05-24 13:31:34,465.04
3024,1676,Teclado,128.25,4.0,2026-03-21 13:27:20,513.0
3025,1334,Teclado,237.42,2.0,2025-12-16 06:53:49,474.84
3026,1220,Notebook,219.42,3.0,2026-03-11 12:21:17,658.26
3027,1526,Teclado,360.1,3.0,2025-05-14 18:04:03,1080.3000000000002
3028,1136,Monitor,79.45,3.0,2025-12-21 00:50:34,238.35000000000002
3029,1052,Teclado,92.27,4.0,2025-07-13 18:06:47,369.08
3030,1428,Mouse,346.45,2.0,2026-02-12 16:29:07,692.9
3031,1876,Teclado,491.83,4.0,2025-07-16 08:14:52,1967.32
3032,1487,Mouse,201.85,3.0,2025-10-20 19:13:28,605.55
3033,1816,Mouse,468.79,2.0,2025-09-20 10:48:00,937.58
3034,1730,Monitor,488.75,2.0,2025-05-08 14:38:03,977.5
3035,1661,Mouse,298.26,3.0,2025-08-07 22:20:10,894.78
3036,1961,Monitor,12.78,2.0,2025-11-17 03:21:32,25.56
3037,1262,Notebook,129.36,4.0,2025-08-22 05:42:42,517.44
3038,1508,Notebook,220.62,4.0,2025-06-13 01:57:32,882.48
3039,1116,Notebook,376.3,4.0,2025-04-23 02:10:13,1505.2
3040,1997,Teclado,491.16,4.0,2025-07-14 19:06:25,1964.64
3041,1544,Notebook,151.6,2.0,2025-12-15 22:44:51,303.2
3042,1872,Notebook,401.69,2.0,2026-01-20 14:35:22,803.38
3043,1108,Mouse,59.05,1.0,2026-03-07 19:06:08,59.05
3044,1075,Teclado,136.94,3.0,2025-11-27 04:08:33,410.82
3045,1794,Mouse,82.85,2.0,2025-12-08 00:08:59,165.7
3046,1767,Teclado,206.44,1.0,2025-04-15 10:11:01,206.44
3047,1063,Monitor,398.97,4.0,2025-05-13 04:10:27,1595.88
3048,1701,Notebook,278.21,2.0,2025-11-09 13:51:06,556.42
3049,1369,Notebook,384.64,2.0,2025-07-25 20:14:26,769.28
3050,1732,Notebook,494.5,1.0,2025-12-08 21:33:04,494.5
3051,1081,Mouse,419.02,3.0,2025-04-11 21:48:54,1257.06
3052,1648,Teclado,296.92,1.0,2025-07-14 07:27:18,296.92
3053,1263,Teclado,30.93,1.0,2025-09-07 06:08:32,30.93
3054,1123,Teclado,289.14,2.0,2025-08-22 14:50:16,578.28
3055,1067,Mouse,375.41,1.0,2026-02-06 00:52:51,375.41
3056,1309,Notebook,73.9,1.0,2025-12-24 05:46:59,73.9
3057,1226,Notebook,278.53,1.0,2025-05-22 06:45:33,278.53
3058,1044,Mouse,362.55,4.0,2026-03-27 02:04:25,1450.2
3059,1323,Monitor,308.29,1.0,2025-06-19 02:14:15,308.29
3060,1008,Mouse,342.93,1.0,2026-03-24 21:06:57,342.93
3061,1743,Monitor,246.38,1.0,2025-05-31 18:55:59,246.38
3062,1103,Teclado,126.21,4.0,2026-02-28 13:53:43,504.84
3063,1644,Notebook,221.6,2.0,2026-01-22 12:08:54,443.2
3064,1473,Teclado,73.47,4.0,2025-04-13 13:25:26,293.88
3065,1940,Notebook,358.04,4.0,2025-10-06 09:29:43,1432.16
3066,1287,Mouse,410.13,4.0,2025-06-20 11:59:08,1640.52
3067,1477,Notebook,63.91,3.0,2025-11-03 00:42:37,191.73
3068,1674,Mouse,424.09,4.0,2025-04-18 19:34:10,1696.36
3069,1814,Mouse,45.12,3.0,2025-08-09 12:41:47,135.35999999999999
3070,1641,Teclado,424.9,1.0,2025-09-30 16:27:50,424.9
3071,1103,Monitor,105.45,3.0,2025-07-12 08:35:22,316.35
3072,1468,Teclado,210.45,2.0,2025-08-24 10:54:04,420.9
3073,1623,Teclado,407.77,4.0,2025-05-20 13:14:13,1631.08
3074,1002,Teclado,377.93,4.0,2026-01-28 05:43:45,1511.72
3075,1559,Notebook,385.85,3.0,2025-10-01 17:09:45,1157.5500000000002
3076,1316,Monitor,445.57,1.0,2025-08-01 05:07:25,445.57
3077,1358,Mouse,160.93,2.0,2025-04-07 14:19:53,321.86
3078,1143,Teclado,397.49,4.0,2025-05-12 05:15:12,1589.96
3079,1462,Monitor,361.81,2.0,2026-01-23 10:52:45,723.62
3080,1214,Teclado,135.22,3.0,2025-10-31 01:50:23,405.65999999999997
3081,1147,Monitor,423.82,4.0,2026-03-24 02:54:01,1695.28
3082,1140,Mouse,284.07,4.0,2025-10-15 06:00:35,1136.28
3083,1692,Teclado,150.51,1.0,2025-06-30 09:08:07,150.51
3084,1757,Teclado,140.32,1.0,2026-01-06 19:51:25,140.32
3085,1818,Notebook,347.14,1.0,2025-04-12 19:24:28,347.14
3086,1558,Monitor,31.57,1.0,2026-01-27 20:17:24,31.57
3087,1823,Mouse,446.73,3.0,2025-11-03 08:16:36,1340.19
3088,1166,Monitor,155.32,1.0,2025-05-05 06:34:03,155.32
3089,1648,Teclado,197.75,4.0,2025-04-28 12:08:50,791.0
3090,1897,Notebook,326.72,4.0,2025-12-16 11:57:12,1306.88
3091,1810,Notebook,404.66,3.0,2025-06-07 06:56:29,1213.98
3092,1705,Notebook,405.16,3.0,2026-03-15 10:18:29,1215.48
3093,1300,Teclado,236.28,2.0,2025-05-12 19:57:59,472.56
3094,1491,Teclado,72.75,3.0,2025-07-04 00:30:07,218.25
3095,1173,Notebook,160.32,2.0,2025-09-30 03:26:57,320.64
3096,1245,Mouse,293.77,1.0,2025-11-05 01:51:26,293.77
3097,1647,Teclado,338.9,2.0,2025-06-30 03:28:44,677.8
3098,1284,Notebook,402.65,4.0,2026-03-10 15:06:09,1610.6
3099,1741,Notebook,138.66,1.0,2025-06-04 03:23:34,138.66
3100,1557,Mouse,22.33,4.0,2025-04-04 11:27:35,89.32
3101,1164,Mouse,136.45,2.0,2026-02-23 05:47:41,272.9
3102,1327,Notebook,19.11,1.0,2025-06-30 02:09:14,19.11
3103,1934,Mouse,43.2,2.0,2025-04-22 21:27:35,86.4
3104,1092,Notebook,456.76,4.0,2025-05-22 20:35:33,1827.04
3105,1996,Mouse,405.61,1.0,2025-06-09 17:22:30,405.61
3106,1229,Teclado,189.04,2.0,2025-06-23 15:03:22,378.08
3107,1013,Mouse,448.25,1.0,2026-02-15 03:25:00,448.25
3108,1763,Notebook,88.83,1.0,2025-09-06 20:59:39,88.83
3109,1058,Teclado,89.42,3.0,2025-09-12 19:19:24,268.26
3110,1688,Notebook,204.64,1.0,2025-04-08 23:05:56,204.64
3111,1528,Notebook,280.21,1.0,2025-11-29 02:01:08,280.21
3112,1027,Teclado,252.52,3.0,2025-11-14 09:58:15,757.5600000000001
3113,1902,Notebook,456.42,1.0,2025-11-29 12:39:28,456.42
3114,1488,Notebook,126.26,4.0,2026-03-09 14:40:29,505.04
3115,1653,Mouse,202.58,2.0,2025-11-05 09:10:29,405.16
3116,1654,Notebook,428.03,1.0,2025-11-12 05:30:28,428.03
3117,1393,Mouse,431.33,2.0,2025-07-13 13:09:02,862.66
3118,1192,Teclado,492.32,4.0,2025-05-12 21:32:00,1969.28
3119,1930,Notebook,432.79,1.0,2026-02-13 06:08:16,432.79
3120,1263,Mouse,125.75,1.0,2025-12-21 16:19:37,125.75
3121,1925,Mouse,225.66,1.0,2025-06-20 02:42:01,225.66
3122,1361,Mouse,238.02,3.0,2025-08-18 22:13:50,714.0600000000001
3123,1621,Notebook,410.82,1.0,2025-05-25 13:46:34,410.82
3124,1517,Teclado,273.67,3.0,2025-04-30 22:48:33,821.01
3125,1148,Notebook,60.85,1.0,2026-01-14 16:12:49,60.85
3126,1412,Teclado,354.57,3.0,2025-12-04 08:21:05,1063.71
3127,1505,Monitor,53.87,2.0,2026-02-19 13:30:11,107.74
3128,1684,Mouse,235.31,2.0,2026-03-02 18:21:47,470.62
3129,1536,Notebook,70.56,2.0,2026-01-10 17:24:43,141.12
3130,1419,Mouse,453.19,1.0,2025-12-13 22:52:49,453.19
3131,1927,Mouse,25.7,1.0,2025-12-20 11:44:36,25.7
3132,1341,Notebook,160.13,3.0,2025-09-10 03:27:18,480.39
3133,1748,Monitor,90.78,4.0,2025-09-07 23:18:39,363.12
3134,1256,Teclado,157.84,3.0,2025-06-12 20:33:17,473.52
3135,1604,Teclado,453.59,1.0,2025-12-18 19:38:52,453.59
3136,1756,Notebook,362.79,1.0,2025-08-10 10:09:41,362.79
3137,1939,Mouse,52.7,4.0,2026-03-09 07:35:16,210.8
3138,1359,Teclado,426.97,3.0,2025-04-20 20:41:20,1280.91
3139,1147,Monitor,69.23,1.0,2026-03-26 08:10:52,69.23
3140,1503,Notebook,385.88,3.0,2025-11-01 00:31:06,1157.6399999999999
3141,1078,Teclado,471.62,1.0,2025-05-26 03:16:50,471.62
3142,1507,Mouse,335.93,1.0,2026-01-10 21:32:56,335.93
3143,1853,Teclado,184.15,3.0,2025-09-20 09:48:42,552.45
3144,1984,Mouse,230.95,1.0,2025-09-19 09:12:51,230.95
3145,1774,Notebook,244.95,1.0,2026-02-04 07:16:24,244.95
3146,1615,Mouse,315.68,1.0,2025-11-04 17:29:25,315.68
3147,1403,Monitor,182.36,3.0,2025-06-26 13:55:17,547.08
3148,1525,Teclado,22.52,1.0,2025-11-17 00:20:31,22.52
3149,1584,Monitor,261.41,1.0,2025-06-29 00:41:00,261.41
3150,1287,Teclado,313.73,1.0,2026-03-31 03:57:23,313.73
3151,1737,Teclado,158.67,3.0,2025-11-10 12:41:08,476.01
3152,1462,Monitor,214.16,4.0,2025-09-03 05:48:56,856.64
3153,1270,Monitor,225.86,2.0,2025-10-29 07:10:59,451.72
3154,1065,Monitor,350.33,3.0,2025-06-18 04:56:41,1050.99
3155,1112,Teclado,22.03,2.0,2025-12-20 07:01:20,44.06
3156,1491,Teclado,493.06,2.0,2025-12-16 07:33:51,986.12
3157,1988,Notebook,300.91,2.0,2026-01-04 17:04:22,601.82
3158,1225,Notebook,363.74,1.0,2025-04-03 08:36:17,363.74
3159,1271,Notebook,105.56,4.0,2025-04-14 14:42:14,422.24
3160,1482,Notebook,339.58,4.0,2025-06-20 22:00:19,1358.32
3161,1997,Notebook,438.51,1.0,2026-01-04 09:07:26,438.51
3162,1588,Mouse,452.26,3.0,2025-05-10 13:16:41,1356.78
3163,1178,Mouse,387.71,2.0,2025-07-13 03:15:11,775.42
3164,1436,Mouse,385.52,3.0,2025-11-18 20:54:27,1156.56
3165,1532,Teclado,401.63,3.0,2025-04-17 23:42:27,1204.8899999999999
3166,1042,Teclado,322.41,1.0,2025-10-21 20:23:01,322.41
3167,1744,Notebook,324.7,1.0,2026-02-17 18:23:00,324.7
3168,1776,Mouse,232.52,2.0,2026-03-10 04:16:42,465.04
3169,1861,Notebook,232.9,3.0,2025-05-20 12:13:08,698.7
3170,1331,Teclado,16.98,2.0,2025-10-10 17:26:38,33.96
3171,1033,Monitor,60.94,2.0,2025-07-05 12:21:00,121.88
3172,1963,Notebook,207.28,3.0,2025-08-01 09:04:11,621.84
3173,1629,Monitor,147.68,3.0,2025-06-21 03:43:02,443.04
3174,1846,Notebook,271.49,1.0,2026-01-06 06:06:31,271.49
3175,1981,Notebook,371.35,4.0,2026-01-28 20:02:34,1485.4
3176,1624,Teclado,13.24,3.0,2025-11-27 01:28:44,39.72
3177,1266,Mouse,220.32,4.0,2025-11-08 17:17:09,881.28
3178,1259,Mouse,204.89,2.0,2025-11-07 13:02:17,409.78
3179,1971,Notebook,327.3,3.0,2025-08-06 02:32:56,981.9000000000001
3180,1997,Monitor,299.15,4.0,2026-03-18 13:55:07,1196.6
3181,1771,Notebook,103.36,2.0,2025-06-28 09:06:44,206.72
3182,1119,Mouse,246.95,3.0,2025-05-05 15:21:07,740.8499999999999
3183,1561,Notebook,296.19,3.0,2026-03-16 04:26:11,888.5699999999999
3184,1886,Monitor,302.16,3.0,2025-10-11 07:46:20,906.48
3185,1810,Monitor,312.89,2.0,2025-07-30 18:23:42,625.78
3186,1480,Monitor,451.37,2.0,2025-08-25 14:08:18,902.74
3187,1031,Monitor,269.11,4.0,2025-09-02 16:03:54,1076.44
3188,1557,Notebook,386.33,2.0,2026-02-20 13:54:11,772.66
3189,1527,Mouse,46.62,2.0,2026-02-16 18:51:49,93.24
3190,1391,Notebook,278.16,3.0,2025-12-21 12:31:42,834.48
3191,1207,Teclado,167.05,2.0,2025-12-11 01:09:36,334.1
3192,1462,Monitor,79.31,2.0,2025-07-06 04:12:58,158.62
3193,1828,Notebook,49.36,3.0,2025-07-29 06:58:40,148.07999999999998
3194,1933,Notebook,271.12,3.0,2026-01-20 18:28:03,813.36
3195,1872,Mouse,337.5,1.0,2025-11-27 13:27:00,337.5
3196,1730,Mouse,279.64,4.0,2025-09-12 08:55:27,1118.56
3197,1639,Teclado,254.44,1.0,2025-09-10 22:54:20,254.44
3198,1018,Mouse,248.61,1.0,2025-07-08 04:03:55,248.61
3199,1667,Mouse,274.23,1.0,2025-12-23 15:22:59,274.23
3200,1027,Monitor,231.27,1.0,2026-01-14 11:57:02,231.27
3201,1242,Mouse,184.22,2.0,2026-03-01 03:22:43,368.44
3202,1373,Teclado,381.35,3.0,2025-09-08 02:19:16,1144.0500000000002
3203,1834,Teclado,432.8,3.0,2025-10-13 09:19:28,1298.4
3204,1982,Teclado,277.04,1.0,2025-11-22 10:34:31,277.04
3205,1874,Teclado,45.73,1.0,2026-03-13 22:22:02,45.73
3206,1048,Monitor,455.07,1.0,2025-06-22 15:02:12,455.07
3207,1326,Monitor,155.27,1.0,2025-08-31 00:09:24,155.27
3208,1836,Notebook,350.73,2.0,2025-08-01 01:06:21,701.46
3209,1150,Mouse,497.58,2.0,2025-11-02 22:10:29,995.16
3210,1944,Mouse,69.11,3.0,2026-01-09 21:04:24,207.32999999999998
3211,1072,Mouse,107.99,1.0,2025-07-10 07:17:45,107.99
3212,1154,Mouse,185.6,3.0,2026-03-14 03:40:21,556.8
3213,1373,Monitor,416.33,3.0,2025-05-12 02:30:15,1248.99
3214,1030,Notebook,254.7,3.0,2025-10-07 02:24:23,764.0999999999999
3215,1211,Teclado,272.25,4.0,2025-05-11 08:07:47,1089.0
3216,1565,Teclado,83.83,4.0,2026-03-30 13:10:04,335.32
3217,1540,Monitor,350.37,3.0,2025-12-10 17:40:16,1051.1100000000001
3218,1214,Notebook,375.17,4.0,2026-01-11 19:07:33,1500.68
3219,1723,Notebook,299.29,3.0,2025-09-30 10:46:18,897.8700000000001
3220,1816,Mouse,210.04,3.0,2025-08-03 19:03:43,630.12
3221,1337,Teclado,102.94,4.0,2026-01-26 02:15:31,411.76
3222,1307,Monitor,369.45,2.0,2026-01-01 03:58:04,738.9
3223,1304,Teclado,49.5,1.0,2025-06-16 05:41:43,49.5
3224,1096,Monitor,76.56,3.0,2026-03-28 00:21:26,229.68
3225,1832,Monitor,74.6,3.0,2026-01-23 03:48:39,223.79999999999998
3226,1177,Monitor,133.41,2.0,2025-07-18 20:04:22,266.82
3227,1967,Notebook,125.15,2.0,2025-11-11 18:24:42,250.3
3228,1472,Teclado,227.6,3.0,2025-06-30 23:06:25,682.8
3229,1289,Teclado,85.3,2.0,2026-02-22 02:56:56,170.6
3230,1526,Monitor,10.97,2.0,2026-03-21 15:31:44,21.94
3231,1687,Monitor,364.25,4.0,2026-03-12 10:36:53,1457.0
3232,1892,Mouse,261.49,2.0,2026-01-18 22:28:47,522.98
3233,1292,Teclado,427.16,3.0,2026-03-24 23:49:14,1281.48
3234,1129,Monitor,251.33,1.0,2026-03-13 06:05:28,251.33
3235,1102,Teclado,49.01,4.0,2026-03-21 15:03:52,196.04
3236,1312,Teclado,312.74,4.0,2025-08-03 16:30:07,1250.96
3237,1992,Notebook,55.12,3.0,2025-12-08 07:38:51,165.35999999999999
3238,1844,Notebook,465.78,3.0,2025-08-09 09:01:26,1397.34
3239,1485,Teclado,245.33,1.0,2025-08-29 00:29:54,245.33
3240,1199,Monitor,461.71,3.0,2026-03-25 01:08:09,1385.1299999999999
3241,1736,Mouse,326.99,1.0,2025-12-01 02:58:56,326.99
3242,1707,Monitor,365.69,1.0,2026-03-12 15:46:29,365.69
3243,1175,Mouse,285.94,4.0,2025-12-12 07:16:11,1143.76
3244,1042,Notebook,239.18,3.0,2026-03-14 21:55:30,717.54
3245,1218,Monitor,250.4,1.0,2025-09-12 03:36:25,250.4
3246,1525,Monitor,351.46,2.0,2025-09-14 16:09:30,702.92
3247,1217,Teclado,53.33,1.0,2025-07-28 10:47:17,53.33
3248,1779,Mouse,227.89,4.0,2026-01-31 15:07:08,911.56
3249,1262,Monitor,460.38,2.0,2025-11-01 18:12:32,920.76
3250,1132,Teclado,49.42,4.0,2025-04-06 21:03:55,197.68
3251,1727,Notebook,267.1,1.0,2025-10-04 09:51:02,267.1
3252,1243,Mouse,102.91,2.0,2025-07-14 02:16:59,205.82
3253,1547,Teclado,345.68,3.0,2025-11-17 23:31:42,1037.04
3254,1572,Teclado,17.06,1.0,2025-07-27 13:10:37,17.06
3255,1694,Notebook,165.73,3.0,2026-03-05 10:29:54,497.18999999999994
