order_id,customer_id,product,price,quantity,date
3000,1827,Monitor,218.94,4.0,2025-07-17 07:37:58
3001,1943,Monitor,313.36,4.0,2025-04-13 13:20:52
3002,1173,Monitor,93.28,4.0,2025-05-29 07:22:43
3003,1098,Notebook,264.73,3.0,2025-04-17 21:05:05
3004,1831,Notebook,107.96,3.0,2026-01-28 14:01:38
3005,1815,Teclado,290.18,3.0,2025-08-10 02:27:22
3006,1137,Monitor,337.2,1.0,2025-08-19 05:41:20
3007,1854,Monitor,118.84,2.0,2026-03-08 11:58:41
3008,1260,Notebook,311.5,4.0,2026-03-08 12:07:16
3009,1129,Monitor,120.45,2.0,2026-02-27 17:57:44
3010,1029,Monitor,38.0,1.0,2025-12-20 22:34:26
3011,1129,Teclado,97.25,3.0,2025-09-10 15:02:01
3012,1132,Monitor,142.0,2.0,2026-01-28 13:58:21
3013,1404,Monitor,226.97,3.0,2026-03-26 14:50:19
3014,1239,Monitor,203.6,4.0,2025-05-01 19:15:01
3015,1830,Mouse,366.49,1.0,2025-09-25 07:17:29
3016,1921,Notebook,12.12,2.0,2025-05-27 02:18:32
3017,1918,Notebook,351.46,3.0,2026-02-18 05:33:03
3018,1283,Notebook,474.99,2.0,2025-12-18 09:23:38
3019,1990,Monitor,122.41,3.0,2025-08-12 10:35:42
3020,1976,Teclado,211.39,4.0,2025-09-10 15:27:39
3021,1876,Notebook,161.15,4.0,2025-10-04 10:52:57
3022,1161,Notebook,427.95,1.0,2025-06-24 02:41:07
3023,1824,Mouse,116.26,4.0,2025-05-24 13:31:34
3024,1676,Teclado,128.25,4.0,2026-03-21 13:27:20
3025,1334,Teclado,237.42,2.0,2025-12-16 06:53:49
3026,1220,Notebook,219.42,3.0,2026-03-11 12:21:17
3027,1526,Teclado,360.1,3.0,2025-05-14 18:04:03
3028,1136,Monitor,79.45,3.0,2025-12-21 00:50:34
3029,1052,Teclado,92.27,4.0,2025-07-13 18:06:47
3030,1428,Mouse,346.45,2.0,2026-02-12 16:29:07
3031,1876,Teclado,491.83,4.0,2025-07-16 08:14:52
3032,1487,Mouse,201.85,3.0,2025-10-20 19:13:28
3033,1816,Mouse,468.79,2.0,2025-09-20 10:48:00
3034,1730,Monitor,488.75,2.0,2025-05-08 14:38:03
3035,1661,Mouse,298.26,3.0,2025-08-07 22:20:10
3036,1961,Monitor,12.78,2.0,2025-11-17 03:21:32
3037,1262,Notebook,129.36,4.0,2025-08-22 05:42:42
3038,1508,Notebook,220.62,4.0,2025-06-13 01:57:32
3039,1116,Notebook,376.3,4.0,2025-04-23 02:10:13
3040,1997,Teclado,491.16,4.0,2025-07-14 19:06:25
3041,1544,Notebook,151.6,2.0,2025-12-15 22:44:51
3042,1872,Notebook,401.69,2.0,2026-01-20 14:35:22
3043,1108,Mouse,59.05,1.0,2026-03-07 19:06:08
3044,1075,Teclado,136.94,3.0,2025-11-27 04:08:33
3045,1794,Mouse,82.85,2.0,2025-12-08 00:08:59
3046,1767,Teclado,206.44,1.0,2025-04-15 10:11:01
3047,1063,Monitor,398.97,4.0,2025-05-13 04:10:27
3048,1701,Notebook,278.21,2.0,2025-11-09 13:51:06
3049,1369,Notebook,384.64,2.0,2025-07-25 20:14:26
3050,1732,Notebook,494.5,1.0,2025-12-08 21:33:04
3051,1081,Mouse,419.02,3.0,2025-04-11 21:48:54
3052,1648,Teclado,296.92,1.0,2025-07-14 07:27:18
3053,1263,Teclado,30.93,1.0,2025-09-07 06:08:32
3054,1123,Teclado,289.14,2.0,2025-08-22 14:50:16
3055,1067,Mouse,375.41,1.0,2026-02-06 00:52:51
3056,1309,Notebook,73.9,1.0,2025-12-24 05:46:59
3057,1226,Notebook,278.53,1.0,2025-05-22 06:45:33
3058,1044,Mouse,362.55,4.0,2026-03-27 02:04:25
3059,1323,Monitor,308.29,1.0,2025-06-19 02:14:15
3060,1008,Mouse,342.93,1.0,2026-03-24 21:06:57
3061,1743,Monitor,246.38,1.0,2025-05-31 18:55:59
3062,1103,Teclado,126.21,4.0,2026-02-28 13:53:43
3063,1644,Notebook,221.6,2.0,2026-01-22 12:08:54
3064,1473,Teclado,73.47,4.0,2025-04-13 13:25:26
3065,1940,Notebook,358.04,4.0,2025-10-06 09:29:43
3066,1287,Mouse,410.13,4.0,2025-06-20 11:59:08
3067,1477,Notebook,63.91,3.0,2025-11-03 00:42:37
3068,1674,Mouse,424.09,4.0,2025-04-18 19:34:10
3069,1814,Mouse,45.12,3.0,2025-08-09 12:41:47
3070,1641,Teclado,424.9,1.0,2025-09-30 16:27:50
3071,1103,Monitor,105.45,3.0,2025-07-12 08:35:22
3072,1468,Teclado,210.45,2.0,2025-08-24 10:54:04
3073,1623,Teclado,407.77,4.0,2025-05-20 13:14:13
3074,1002,Teclado,377.93,4.0,2026-01-28 05:43:45
3075,1559,Notebook,385.85,3.0,2025-10-01 17:09:45
3076,1316,Monitor,445.57,1.0,2025-08-01 05:07:25
3077,1358,Mouse,160.93,2.0,2025-04-07 14:19:53
3078,1143,Teclado,397.49,4.0,2025-05-12 05:15:12
3079,1462,Monitor,361.81,2.0,2026-01-23 10:52:45
3080,1214,Teclado,135.22,3.0,2025-10-31 01:50:23
3081,1147,Monitor,423.82,4.0,2026-03-24 02:54:01
3082,1140,Mouse,284.07,4.0,2025-10-15 06:00:35
3083,1692,Teclado,150.51,1.0,2025-06-30 09:08:07
3084,1757,Teclado,140.32,1.0,2026-01-06 19:51:25
3085,1818,Notebook,347.14,1.0,2025-04-12 19:24:28
3086,1558,Monitor,31.57,1.0,2026-01-27 20:17:24
3087,1823,Mouse,446.73,3.0,2025-11-03 08:16:36
3088,1166,Monitor,155.32,1.0,2025-05-05 06:34:03
3089,1648,Teclado,197.75,4.0,2025-04-28 12:08:50
3090,1897,Notebook,326.72,4.0,2025-12-16 11:57:12
3091,1810,Notebook,404.66,3.0,2025-06-07 06:56:29
3092,1705,Notebook,405.16,3.0,2026-03-15 10:18:29
3093,1300,Teclado,236.28,2.0,2025-05-12 19:57:59
3094,1491,Teclado,72.75,3.0,2025-07-04 00:30:07
3095,1173,Notebook,160.32,2.0,2025-09-30 03:26:57
3096,1245,Mouse,293.77,1.0,2025-11-05 01:51:26
3097,1647,Teclado,338.9,2.0,2025-06-30 03:28:44
3098,1284,Notebook,402.65,4.0,2026-03-10 15:06:09
3099,1741,Notebook,138.66,1.0,2025-06-04 03:23:34
3100,1557,Mouse,22.33,4.0,2025-04-04 11:27:35
3101,1164,Mouse,136.45,2.0,2026-02-23 05:47:41
3102,1327,Notebook,19.11,1.0,2025-06-30 02:09:14
3103,1934,Mouse,43.2,2.0,2025-04-22 21:27:35
3104,1092,Notebook,456.76,4.0,2025-05-22 20:35:33
3105,1996,Mouse,405.61,1.0,2025-06-09 17:22:30
3106,1229,Teclado,189.04,2.0,2025-06-23 15:03:22
3107,1013,Mouse,448.25,1.0,2026-02-15 03:25:00
3108,1763,Notebook,88.83,1.0,2025-09-06 20:59:39
3109,1058,Teclado,89.42,3.0,2025-09-12 19:19:24
3110,1688,Notebook,204.64,1.0,2025-04-08 23:05:56
3111,1528,Notebook,280.21,1.0,2025-11-29 02:01:08
3112,1027,Teclado,252.52,3.0,2025-11-14 09:58:15
3113,1902,Notebook,456.42,1.0,2025-11-29 12:39:28
3114,1488,Notebook,126.26,4.0,2026-03-09 14:40:29
3115,1653,Mouse,202.58,2.0,2025-11-05 09:10:29
3116,1654,Notebook,428.03,1.0,2025-11-12 05:30:28
3117,1393,Mouse,431.33,2.0,2025-07-13 13:09:02
3118,1192,Teclado,492.32,4.0,2025-05-12 21:32:00
3119,1930,Notebook,432.79,1.0,2026-02-13 06:08:16
3120,1263,Mouse,125.75,1.0,2025-12-21 16:19:37
3121,1925,Mouse,225.66,1.0,2025-06-20 02:42:01
3122,1361,Mouse,238.02,3.0,2025-08-18 22:13:50
3123,1621,Notebook,410.82,1.0,2025-05-25 13:46:34
3124,1517,Teclado,273.67,3.0,2025-04-30 22:48:33
3125,1148,Notebook,60.85,1.0,2026-01-14 16:12:49
3126,1412,Teclado,354.57,3.0,2025-12-04 08:21:05
3127,1505,Monitor,53.87,2.0,2026-02-19 13:30:11
3128,1684,Mouse,235.31,2.0,2026-03-02 18:21:47
3129,1536,Notebook,70.56,2.0,2026-01-10 17:24:43
3130,1419,Mouse,453.19,1.0,2025-12-13 22:52:49
3131,1927,Mouse,25.7,1.0,2025-12-20 11:44:36
3132,1341,Notebook,160.13,3.0,2025-09-10 03:27:18
3133,1748,Monitor,90.78,4.0,2025-09-07 23:18:39
3134,1256,Teclado,157.84,3.0,2025-06-12 20:33:17
3135,1604,Teclado,453.59,1.0,2025-12-18 19:38:52
3136,1756,Notebook,362.79,1.0,2025-08-10 10:09:41
3137,1939,Mouse,52.7,4.0,2026-03-09 07:35:16
3138,1359,Teclado,426.97,3.0,2025-04-20 20:41:20
3139,1147,Monitor,69.23,1.0,2026-03-26 08:10:52
3140,1503,Notebook,385.88,3.0,2025-11-01 00:31:06
3141,1078,Teclado,471.62,1.0,2025-05-26 03:16:50
3142,1507,Mouse,335.93,1.0,2026-01-10 21:32:56
3143,1853,Teclado,184.15,3.0,2025-09-20 09:48:42
3144,1984,Mouse,230.95,1.0,2025-09-19 09:12:51
3145,1774,Notebook,244.95,1.0,2026-02-04 07:16:24
3146,1615,Mouse,315.68,1.0,2025-11-04 17:29:25
3147,1403,Monitor,182.36,3.0,2025-06-26 13:55:17
3148,1525,Teclado,22.52,1.0,2025-11-17 00:20:31
3149,1584,Monitor,261.41,1.0,2025-06-29 00:41:00
3150,1287,Teclado,313.73,1.0,2026-03-31 03:57:23
3151,1737,Teclado,158.67,3.0,2025-11-10 12:41:08
3152,1462,Monitor,214.16,4.0,2025-09-03 05:48:56
3153,1270,Monitor,225.86,2.0,2025-10-29 07:10:59
3154,1065,Monitor,350.33,3.0,2025-06-18 04:56:41
3155,1112,Teclado,22.03,2.0,2025-12-20 07:01:20
3156,1491,Teclado,493.06,2.0,2025-12-16 07:33:51
3157,1988,Notebook,300.91,2.0,2026-01-04 17:04:22
3158,1225,Notebook,363.74,1.0,2025-04-03 08:36:17
3159,1271,Notebook,105.56,4.0,2025-04-14 14:42:14
3160,1482,Notebook,339.58,4.0,2025-06-20 22:00:19
3161,1997,Notebook,438.51,1.0,2026-01-04 09:07:26
3162,1588,Mouse,452.26,3.0,2025-05-10 13:16:41
3163,1178,Mouse,387.71,2.0,2025-07-13 03:15:11
3164,1436,Mouse,385.52,3.0,2025-11-18 20:54:27
3165,1532,Teclado,401.63,3.0,2025-04-17 23:42:27
3166,1042,Teclado,322.41,1.0,2025-10-21 20:23:01
3167,1744,Notebook,324.7,1.0,2026-02-17 18:23:00
3168,1776,Mouse,232.52,2.0,2026-03-10 04:16:42
3169,1861,Notebook,232.9,3.0,2025-05-20 12:13:08
3170,1331,Teclado,16.98,2.0,2025-10-10 17:26:38
3171,1033,Monitor,60.94,2.0,2025-07-05 12:21:00
3172,1963,Notebook,207.28,3.0,2025-08-01 09:04:11
3173,1629,Monitor,147.68,3.0,2025-06-21 03:43:02
3174,1846,Notebook,271.49,1.0,2026-01-06 06:06:31
3175,1981,Notebook,371.35,4.0,2026-01-28 20:02:34
3176,1624,Teclado,13.24,3.0,2025-11-27 01:28:44
3177,1266,Mouse,220.32,4.0,2025-11-08 17:17:09
3178,1259,Mouse,204.89,2.0,2025-11-07 13:02:17
3179,1971,Notebook,327.3,3.0,2025-08-06 02:32:56
3180,1997,Monitor,299.15,4.0,2026-03-18 13:55:07
3181,1771,Notebook,103.36,2.0,2025-06-28 09:06:44
3182,1119,Mouse,246.95,3.0,2025-05-05 15:21:07
3183,1561,Notebook,296.19,3.0,2026-03-16 04:26:11
3184,1886,Monitor,302.16,3.0,2025-10-11 07:46:20
3185,1810,Monitor,312.89,2.0,2025-07-30 18:23:42
3186,1480,Monitor,451.37,2.0,2025-08-25 14:08:18
3187,1031,Monitor,269.11,4.0,2025-09-02 16:03:54
3188,1557,Notebook,386.33,2.0,2026-02-20 13:54:11
3189,1527,Mouse,46.62,2.0,2026-02-16 18:51:49
3190,1391,Notebook,278.16,3.0,2025-12-21 12:31:42
3191,1207,Teclado,167.05,2.0,2025-12-11 01:09:36
3192,1462,Monitor,79.31,2.0,2025-07-06 04:12:58
3193,1828,Notebook,49.36,3.0,2025-07-29 06:58:40
3194,1933,Notebook,271.12,3.0,2026-01-20 18:28:03
3195,1872,Mouse,337.5,1.0,2025-11-27 13:27:00
3196,1730,Mouse,279.64,4.0,2025-09-12 08:55:27
3197,1639,Teclado,254.44,1.0,2025-09-10 22:54:20
3198,1018,Mouse,248.61,1.0,2025-07-08 04:03:55
3199,1667,Mouse,274.23,1.0,2025-12-23 15:22:59
3200,1027,Monitor,231.27,1.0,2026-01-14 11:57:02
3201,1242,Mouse,184.22,2.0,2026-03-01 03:22:43
3202,1373,Teclado,381.35,3.0,2025-09-08 02:19:16
3203,1834,Teclado,432.8,3.0,2025-10-13 09:19:28
3204,1982,Teclado,277.04,1.0,2025-11-22 10:34:31
3205,1874,Teclado,45.73,1.0,2026-03-13 22:22:02
3206,1048,Monitor,455.07,1.0,2025-06-22 15:02:12
3207,1326,Monitor,155.27,1.0,2025-08-31 00:09:24
3208,1836,Notebook,350.73,2.0,2025-08-01 01:06:21
3209,1150,Mouse,497.58,2.0,2025-11-02 22:10:29
3210,1944,Mouse,69.11,3.0,2026-01-09 21:04:24
3211,1072,Mouse,107.99,1.0,2025-07-10 07:17:45
3212,1154,Mouse,185.6,3.0,2026-03-14 03:40:21
3213,1373,Monitor,416.33,3.0,2025-05-12 02:30:15
3214,1030,Notebook,254.7,3.0,2025-10-07 02:24:23
3215,1211,Teclado,272.25,4.0,2025-05-11 08:07:47
3216,1565,Teclado,83.83,4.0,2026-03-30 13:10:04
3217,1540,Monitor,350.37,3.0,2025-12-10 17:40:16
3218,1214,Notebook,375.17,4.0,2026-01-11 19:07:33
3219,1723,Notebook,299.29,3.0,2025-09-30 10:46:18
3220,1816,Mouse,210.04,3.0,2025-08-03 19:03:43
3221,1337,Teclado,102.94,4.0,2026-01-26 02:15:31
3222,1307,Monitor,369.45,2.0,2026-01-01 03:58:04
3223,1304,Teclado,49.5,1.0,2025-06-16 05:41:43
3224,1096,Monitor,76.56,3.0,2026-03-28 00:21:26
3225,1832,Monitor,74.6,3.0,2026-01-23 03:48:39
3226,1177,Monitor,133.41,2.0,2025-07-18 20:04:22
3227,1967,Notebook,125.15,2.0,2025-11-11 18:24:42
3228,1472,Teclado,227.6,3.0,2025-06-30 23:06:25
3229,1289,Teclado,85.3,2.0,2026-02-22 02:56:56
3230,1526,Monitor,10.97,2.0,2026-03-21 15:31:44
3231,1687,Monitor,364.25,4.0,2026-03-12 10:36:53
3232,1892,Mouse,261.49,2.0,2026-01-18 22:28:47
3233,1292,Teclado,427.16,3.0,2026-03-24 23:49:14
3234,1129,Monitor,251.33,1.0,2026-03-13 06:05:28
3235,1102,Teclado,49.01,4.0,2026-03-21 15:03:52
3236,1312,Teclado,312.74,4.0,2025-08-03 16:30:07
3237,1992,Notebook,55.12,3.0,2025-12-08 07:38:51
3238,1844,Notebook,465.78,3.0,2025-08-09 09:01:26
3239,1485,Teclado,245.33,1.0,2025-08-29 00:29:54
3240,1199,Monitor,461.71,3.0,2026-03-25 01:08:09
3241,1736,Mouse,326.99,1.0,2025-12-01 02:58:56
3242,1707,Monitor,365.69,1.0,2026-03-12 15:46:29
3243,1175,Mouse,285.94,4.0,2025-12-12 07:16:11
3244,1042,Notebook,239.18,3.0,2026-03-14 21:55:30
3245,1218,Monitor,250.4,1.0,2025-09-12 03:36:25
3246,1525,Monitor,351.46,2.0,2025-09-14 16:09:30
3247,1217,Teclado,53.33,1.0,2025-07-28 10:47:17
3248,1779,Mouse,227.89,4.0,2026-01-31 15:07:08
3249,1262,Monitor,460.38,2.0,2025-11-01 18:12:32
3250,1132,Teclado,49.42,4.0,2025-04-06 21:03:55
3251,1727,Notebook,267.1,1.0,2025-10-04 09:51:02
3252,1243,Mouse,102.91,2.0,2025-07-14 02:16:59
3253,1547,Teclado,345.68,3.0,2025-11-17 23:31:42
3254,1572,Teclado,17.06,1.0,2025-07-27 13:10:37
3255,1694,Notebook,165.73,3.0,2026-03-05 10:29:54
3256,1405,Notebook,314.4,4.0,2025-04-03 04:02:18
3257,1896,Teclado,405.22,2.0,2025-11-11 03:41:33
3258,1501,Monitor,302.45,2.0,2025-08-13 11:48:48
3259,1760,Monitor,156.62,1.0,2025-05-09 14:44:56
3260,1969,Mouse,432.93,4.0,2025-08-24 13:09:19
3261,1451,Notebook,303.51,4.0,2025-06-05 11:21:33
3262,1801,Monitor,94.75,1.0,2025-06-04 19:58:48
3263,1516,Notebook,181.18,4.0,2026-03-27 06:04:25
3264,1708,Notebook,325.79,2.0,2025-06-05 07:37:23
3265,1158,Notebook,319.29,1.0,2025-12-07 23:15:30
3266,1355,Teclado,158.86,1.0,2026-01-27 12:08:20
3267,1224,Teclado,469.12,2.0,2026-02-19 13:40:37
3268,1370,Notebook,27.86,3.0,2025-09-07 11:54:30
3269,1750,Notebook,389.34,1.0,2026-02-24 03:14:43
3270,1762,Teclado,140.05,2.0,2025-10-06 04:43:03
3271,1739,Notebook,495.66,4.0,2025-04-03 18:10:19
3272,1216,Notebook,434.57,3.0,2026-01-16 20:42:48
3273,1307,Teclado,146.87,1.0,2026-01-24 19:52:32
3274,1264,Teclado,433.41,3.0,2026-02-18 04:00:54
3275,1187,Monitor,336.69,3.0,2025-04-09 06:32:13
3276,1297,Monitor,170.17,3.0,2025-12-11 02:00:16
3277,1144,Teclado,78.45,1.0,2026-02-21 13:28:50
3278,1682,Teclado,438.27,4.0,2025-07-15 21:25:05
3279,1553,Notebook,217.47,1.0,2025-09-12 04:29:29
3280,1277,Mouse,214.97,2.0,2025-07-16 08:18:08
3281,1847,Monitor,431.27,1.0,2026-03-17 08:59:58
3282,1804,Teclado,279.82,3.0,2025-11-27 13:03:20
3283,1620,Teclado,105.34,1.0,2025-09-11 17:43:55
3284,1758,Mouse,468.11,3.0,2025-06-10 09:52:56
3285,1103,Notebook,15.45,4.0,2025-10-02 21:57:09
3286,1080,Monitor,106.68,2.0,2026-02-16 20:35:05
3287,1731,Teclado,292.47,4.0,2026-03-21 14:08:45
3288,1478,Mouse,213.49,3.0,2026-02-13 23:05:22
3289,1590,Monitor,152.76,4.0,2025-07-25 14:59:18
3290,1129,Notebook,396.88,1.0,2026-03-27 03:18:19
3291,1223,Notebook,293.1,2.0,2025-09-11 17:52:25
3292,1620,Teclado,240.84,1.0,2025-08-01 15:25:18
3293,1428,Teclado,385.19,3.0,2025-12-24 09:19:04
3294,1911,Mouse,317.52,1.0,2026-01-31 18:53:29
3295,1841,Monitor,410.71,2.0,2025-11-27 04:05:32
3296,1163,Teclado,145.28,1.0,2026-01-09 15:55:05
3297,1827,Teclado,458.19,2.0,2026-03-26 08:45:20
3298,1751,Monitor,110.05,3.0,2025-06-20 14:03:18
3299,1744,Teclado,284.81,4.0,2026-01-23 22:59:38
3300,1706,Mouse,148.88,1.0,2026-03-15 02:37:50
3301,1822,Monitor,171.34,4.0,2025-11-20 20:54:02
3302,1576,Notebook,92.39,1.0,2025-05-12 19:56:00
3303,1151,Monitor,224.95,2.0,2025-11-05 10:42:01
3304,1249,Mouse,85.23,1.0,2025-11-28 01:40:39
3305,1049,Monitor,416.42,2.0,2025-10-14 07:57:39
3306,1559,Monitor,331.73,4.0,2026-02-14 04:00:53
3307,1162,Monitor,375.89,3.0,2025-04-21 05:32:03
3308,1455,Teclado,295.84,2.0,2025-12-26 08:36:07
3309,1660,Notebook,68.26,1.0,2025-12-14 10:29:29
3310,1555,Mouse,411.29,4.0,2025-07-06 01:00:58
3311,1444,Notebook,287.84,1.0,2025-08-14 07:53:43
3312,1726,Monitor,258.35,3.0,2025-04-15 09:34:51
3313,1331,Teclado,290.52,4.0,2025-10-07 05:28:02
3314,1584,Teclado,323.4,1.0,2025-12-05 15:42:24
3315,1297,Monitor,369.49,4.0,2026-03-26 02:51:40
3316,1845,Notebook,492.84,4.0,2025-07-23 23:59:05
3317,1377,Monitor,374.31,3.0,2025-06-05 02:05:30
3318,1648,Notebook,78.46,3.0,2025-11-12 15:19:47
3319,1312,Teclado,82.22,2.0,2025-11-23 19:42:39
3320,1156,Monitor,71.08,4.0,2025-05-06 05:35:13
3321,1631,Notebook,320.83,2.0,2025-12-04 01:35:54
3322,1306,Mouse,467.14,1.0,2025-09-10 09:54:18
3323,1408,Monitor,130.46,1.0,2026-02-08 01:02:27
3324,1177,Teclado,335.03,1.0,2025-10-01 22:06:36
3325,1219,Teclado,26.29,4.0,2025-04-26 13:16:10
3326,1101,Monitor,369.59,1.0,2025-09-28 13:25:43
3327,1404,Teclado,105.29,1.0,2025-05-27 16:21:34
3328,1833,Notebook,441.83,3.0,2026-03-31 07:37:38
3329,1048,Mouse,430.5,2.0,2025-05-21 11:06:14
3330,1053,Monitor,376.92,2.0,2025-07-22 17:13:45
3331,1894,Teclado,498.13,1.0,2025-09-02 13:25:48
3332,1573,Mouse,93.31,2.0,2026-01-16 01:42:50
3333,1856,Mouse,54.2,3.0,2026-03-01 08:57:56
3334,1971,Teclado,368.4,2.0,2025-09-07 16:47:43
3335,1640,Monitor,489.4,4.0,2025-11-23 11:10:59
3336,1092,Monitor,105.56,2.0,2025-08-22 07:42:36
3337,1117,Mouse,470.82,4.0,2025-08-07 06:34:08
3338,1556,Notebook,280.33,3.0,2025-05-26 11:09:31
3339,1399,Teclado,48.4,4.0,2025-07-09 16:29:35
3340,1690,Notebook,324.9,3.0,2025-10-29 06:10:04
3341,1499,Notebook,168.27,4.0,2025-05-04 19:28:57
3342,1705,Mouse,493.55,4.0,2025-12-20 04:14:28
3343,1058,Teclado,20.05,4.0,2025-08-02 12:23:34
3344,1172,Mouse,453.81,2.0,2026-01-03 05:11:43
3345,1695,Notebook,449.85,2.0,2025-10-12 19:11:28
3346,1092,Monitor,78.06,3.0,2025-06-01 17:23:14
3347,1698,Mouse,37.33,3.0,2026-03-30 21:58:06
3348,1014,Mouse,94.64,1.0,2025-04-02 04:11:07
3349,1297,Teclado,81.87,2.0,2025-11-06 19:42:58
3350,1860,Teclado,334.89,4.0,2025-11-07 22:27:37
3351,1192,Mouse,118.03,1.0,2025-09-16 23:04:48
3352,1702,Teclado,326.01,4.0,2025-12-10 14:46:30
3353,1913,Mouse,20.05,4.0,2026-03-10 11:21:27
3354,1081,Mouse,215.34,2.0,2026-03-26 02:50:51
3355,1412,Notebook,433.27,1.0,2026-01-21 14:22:12
3356,1013,Teclado,162.76,3.0,2026-01-19 02:14:36
3357,1226,Monitor,373.52,3.0,2026-03-21 00:49:00
3358,1683,Monitor,201.57,1.0,2026-02-03 12:06:51
3359,1162,Teclado,227.27,3.0,2025-05-21 00:26:38
3360,1187,Notebook,80.99,3.0,2025-08-14 04:13:37
3361,1015,Notebook,261.18,4.0,2025-06-25 23:58:16
3362,1210,Notebook,281.8,2.0,2025-07-15 11:20:32
3363,1093,Notebook,391.55,4.0,2025-05-13 13:37:04
3364,1997,Monitor,176.27,1.0,2026-01-21 02:35:54
3365,1179,Mouse,281.19,4.0,2025-12-06 03:31:07
3366,1596,Notebook,213.67,1.0,2025-04-03 01:32:45
3367,1263,Mouse,440.52,2.0,2025-10-26 10:48:02
3368,1558,Monitor,225.18,4.0,2025-06-15 03:36:46
3369,1168,Mouse,150.91,2.0,2025-08-14 17:00:30
3370,1273,Teclado,157.43,2.0,2025-09-06 11:14:31
3371,1199,Teclado,301.63,1.0,2025-05-12 17:44:46
3372,1370,Mouse,151.77,3.0,2025-11-23 15:25:16
3373,1653,Notebook,13.46,1.0,2025-10-16 04:51:11
3374,1563,Mouse,298.26,2.0,2025-07-31 08:10:18
3375,1973,Teclado,211.04,2.0,2025-04-02 20:59:02
3376,1493,Notebook,380.41,2.0,2025-07-30 04:17:56
3377,1791,Monitor,264.93,1.0,2026-03-13 15:11:41
3378,1223,Mouse,204.97,4.0,2025-04-26 14:43:03
3379,1048,Monitor,11.14,1.0,2026-03-22 02:10:34
3380,1855,Teclado,437.6,1.0,2026-02-04 22:21:25
3381,1449,Mouse,48.9,4.0,2026-02-18 08:51:33
3382,1572,Mouse,488.65,4.0,2025-11-18 06:39:18
3383,1633,Monitor,216.8,2.0,2026-01-21 14:58:08
3384,1131,Teclado,106.03,2.0,2025-07-10 10:18:58
3385,1782,Notebook,419.19,2.0,2025-04-14 06:08:03
3386,1633,Teclado,193.17,4.0,2026-01-12 21:28:42
3387,1098,Mouse,185.92,2.0,2025-09-19 20:34:12
3388,1667,Mouse,25.36,3.0,2025-11-14 03:02:02
3389,1335,Monitor,439.92,1.0,2025-05-30 16:24:15
3390,1475,Mouse,330.6,4.0,2025-08-02 01:58:11
3391,1502,Notebook,62.24,1.0,2025-04-15 23:29:48
3392,1820,Teclado,170.24,1.0,2025-05-13 02:37:15
3393,1127,Teclado,172.22,3.0,2026-03-09 22:03:41
3394,1906,Mouse,418.89,4.0,2026-03-05 15:58:27
3395,1503,Monitor,497.08,2.0,2025-05-08 05:05:47
3396,1300,Notebook,91.52,3.0,2025-04-05 13:54:05
3397,1391,Mouse,60.45,3.0,2025-05-07 22:15:56
3398,1327,Teclado,97.59,4.0,2025-04-12 08:10:29
3399,1981,Mouse,180.55,4.0,2025-04-14 22:48:27
3400,1199,Monitor,50.59,1.0,2025-05-09 23:40:46
3401,1465,Mouse,161.09,2.0,2026-02-23 18:37:08
3402,1222,Monitor,409.09,4.0,2025-12-12 01:58:20
3403,1402,Monitor,81.76,2.0,2025-08-24 00:14:55
3404,1620,Monitor,83.08,2.0,2025-08-08 23:45:33
3405,1026,Teclado,399.99,2.0,2025-11-07 11:47:31
3406,1236,Monitor,84.99,3.0,2025-12-16 05:28:34
3407,1471,Mouse,171.98,4.0,2025-08-12 00:53:28
3408,1309,Notebook,461.85,2.0,2025-12-01 23:23:18
3409,1255,Monitor,426.63,2.0,2025-06-24 12:43:51
3410,1341,Teclado,267.91,3.0,2025-12-11 03:17:48
3411,1792,Mouse,54.7,3.0,2025-08-13 09:18:40
3412,1062,Teclado,398.71,2.0,2026-02-20 14:29:45
3413,1228,Teclado,100.68,1.0,2025-07-17 00:37:14
3414,1990,Monitor,25.98,3.0,2025-07-04 07:18:35
3415,1931,Teclado,356.1,2.0,2025-08-13 17:56:48
3416,1269,Monitor,290.65,3.0,2025-07-01 13:37:07
3417,1306,Monitor,272.84,1.0,2025-06-15 19:48:45
3418,1232,Teclado,120.83,3.0,2025-08-03 01:39:39
3419,1548,Monitor,158.79,2.0,2025-07-29 09:10:36
3420,1790,Notebook,426.58,2.0,2026-03-31 01:16:12
3421,1221,Monitor,288.99,2.0,2025-10-01 16:59:20
3422,1732,Monitor,461.02,3.0,2025-06-20 23:49:45
3423,1347,Mouse,126.73,2.0,2026-03-02 02:56:25
3424,1606,Teclado,150.01,2.0,2025-10-04 11:34:00
3425,1020,Monitor,282.01,4.0,2025-08-03 03:53:44
3426,1414,Monitor,437.54,2.0,2025-11-18 03:47:18
3427,1185,Notebook,53.51,4.0,2025-12-03 08:02:22
3428,1803,Teclado,152.9,3.0,2026-02-28 12:11:44
3429,1694,Mouse,223.42,1.0,2025-07-25 04:08:39
3430,1816,Teclado,191.07,3.0,2025-07-01 05:11:31
3431,1038,Mouse,207.8,2.0,2025-08-13 12:51:13
3432,1409,Monitor,319.75,1.0,2025-04-09 20:19:53
3433,1062,Monitor,391.12,1.0,2025-07-21 10:42:49
3434,1312,Mouse,201.86,4.0,2025-11-10 06:31:22
3435,1356,Mouse,240.23,4.0,2025-11-11 01:42:05
